bow_0,bow_1,bow_2,bow_3,bow_4,bow_5,bow_6,bow_7,bow_8,bow_9,bow_10,bow_11,bow_12,bow_13,bow_14,bow_15,bow_16,bow_17,bow_18,bow_19,bow_20,bow_21,bow_22,bow_23,bow_24,bow_25,bow_26,bow_27,bow_28,bow_29,bow_30,bow_31,bow_32,bow_33,bow_34,bow_35,bow_36,bow_37,bow_38,bow_39,bow_40,bow_41,bow_42,bow_43,bow_44,bow_45,bow_46,bow_47,bow_48,bow_49
25.177949595198033,35.68518403999926,-10.872468078240301,3.4157511331065256,6.694836684085524,-2.1176279086057277,4.122236597470665,0.7945615125079736,2.144482559422856,0.5678875242808069,0.07586781199682735,-2.2085792931481905,2.058740848398898,-2.7306887030424094,0.10204021896336112,-3.546430578860478,2.1985346522437346,-2.8092999127048577,7.692253085550364,-0.7870081234924124,-0.07744152163048436,-0.30750226998290636,0.4725109152645536,-1.3352486351443857,-1.6764412309864565,2.7708500049570994,6.495255084753822,-0.20667578756955488,-5.317884430715302,-2.428874406871369,-0.7901332952030321,-2.503393696399396,-0.05464201318786692,-7.608464523403941,-1.552368532921496,-0.6831774788714698,1.4262799742949646,-6.177270808806509,0.007326289083759402,4.688928774631788,-3.2209617138291904,1.0707719826992341,-3.7279740713563942,-4.228979236600645,0.8565405005408947,-4.467655137300939,0.3224060130798283,1.3514862685467333,-4.848206603467029,0.3357199817175553
26.09716560127111,-1.6683217013713487,4.892418574082888,2.3374163996827466,-1.1946186195234272,1.762822359152505,-3.0036722343622886,-3.013997780347485,2.5504696286840347,-1.0930793412484139,-1.1747362269705306,-0.30678373000533327,1.1603689865764588,3.5284381657400883,0.8952056763438326,-1.048251157852727,1.3130273795098335,0.0015984708442799075,-0.26384217215591205,1.7717322161005264,-0.5218947598759166,0.22635224079026567,-0.19766897350723459,1.7404857661523943,1.5685639289393651,-2.1665526237219503,1.119048462357476,-0.1345008916326541,0.48017407699077563,-1.3058636947708335,-0.1828675685748732,1.5490370584162698,-1.9177068736049865,2.9543427263572917,1.6555836649050866,-0.483047502273026,-1.7584281536190334,2.6126622824135435,-0.5600005773406699,2.699810037662938,-1.3745075409197183,1.2498248653845803,-3.3217563660948217,7.734269827510284,2.4550177713325194,-0.8687430422625986,0.7691841271504178,-0.4307022063803015,-1.6600038744419228,-0.6738643630025059
3.669891086138795,-0.6772419393528523,-0.928663957034258,-4.587236795782184,1.6366701726848916,-1.4304125237075629,-2.839273994294867,-0.8073650714431114,-2.3304395005552623,1.2980334017638457,0.2039968201043406,-1.3487320946886392,-0.31046080061063197,0.06276782618960974,0.4947392635718698,1.135579523895885,1.1239230791807433,0.6350121587315837,-0.0962230496769628,-0.2793834522408419,-0.5035810663846291,-2.0538498838848844,1.4855472553805287,1.0697669311517393,-0.12701915775146871,-0.09005464007258142,-0.6213689261989176,0.5665119864746357,-1.4464507638831254,-0.07247194008288624,-0.46903438854510554,0.02706797218834721,0.6551641273775001,1.0433796435067866,-0.22003249557795873,1.005757048980962,-0.7946297567530352,-1.768455164351592,2.337930245369816,-2.5372447605526633,0.7330673575702453,1.7283063195837,1.1258367899555208,-0.29028265270000164,1.9785314596130086,-2.3019011958394575,-4.647590728443708,0.7799809082216356,-1.9654341091214091,0.3517915130040747
1.6477659171071044,-0.5459485231318776,-0.6928864789912965,-3.6576692119248317,2.922021021988228,-3.530530755759387,-2.444936383239713,-2.773033417989964,-4.586313907536864,4.030219150568001,-2.911898358190143,-7.074545109422291,-0.13499759520301768,-11.352073262109025,10.405093025705483,-2.3806707952751847,-9.02224745254532,6.274641556676441,7.743019781007491,12.439513710622252,1.7365122259724366,14.303763763459196,6.464308562613145,-0.7085325978206488,0.6272050077711284,1.5567524005497504,1.7065204799509017,-5.579611067620967,7.070926559377227,2.738168878722676,-0.6876500201963649,0.329357015077475,-1.0724926360919478,0.859769009801179,1.673363327651276,1.5919471373397522,0.8493108324862945,-0.5709675754659125,-2.4321488036254117,0.08677642601760646,-0.1845049165314151,-0.3103365514820703,0.3433032919117194,0.6313032802388621,2.9176630429988224,0.1564778576064545,-0.7799882861025618,1.0095341147352226,0.27905425486799895,0.5894695756386097
18.523879980300187,-4.054709830308564,-3.0351277586627776,-1.431135573662593,-0.7533640984052503,-1.4840924756021834,0.0975108415174176,-0.5252125605689231,0.9967821154162998,1.268766873934582,-2.142628778289334,1.127973909695976,-0.979365667771326,-0.4773448477196289,-1.2111508805764668,-1.9210512909940993,-2.7859800981991465,1.4414922422129366,-0.7180904356077242,0.8115563402469782,-0.9388334749260153,-0.446268328596371,-0.18017156832981165,0.8317456061513452,-0.4002911943073079,-3.148420420581805,1.1666607800784718,-0.2876193395397049,-1.5274161678558165,2.6782759019448084,2.9864519603379343,0.30525442571506356,1.837767926376017,-1.7409946132052825,0.373746439930588,-1.3354500415406843,-0.7183876586587252,0.023273683835993524,-0.1830300197057289,2.1824578414719804,3.520424524763058,-2.037417081125126,2.2018643845526915,2.1840497932936778,-1.4719429956152308,-3.8093071088561556,1.8152797925275712,-1.624282586179106,1.0145728450414686,2.1393598573040578
52.815289801963814,-5.437115068955348,9.40104949166728,5.308836083972024,1.3882964019167985,8.463973573196292,3.425437908197061,-3.8788509054441964,-0.3793840688516859,2.256768963548769,1.3841656186980882,-1.222120423980522,1.5527446926715973,0.20097278685916062,8.910273073216773,-4.412007363529406,0.6667179470875167,-6.932084145063734,-5.0647391750503425,0.7207172234927015,0.6187869525190801,5.094765558545382,-12.282746210137114,3.517323287467821,-2.1287852047026603,-4.11317250379425,0.34377143090162604,-4.620837831880441,-1.777911602086341,-2.638053334570638,2.539452476227173,8.987227913925352,-0.2523200721903098,-8.660570899739183,-3.689274362092681,1.0528116589031744,-0.2903396549170537,1.677660016321458,0.6587443113172243,-4.082626590339786,1.6689873961913946,-1.533913588752914,-1.7015542982427845,1.2797015014509263,-0.6768413021270496,-0.15824567488843877,-2.758168283819227,1.6250955762230954,-1.309541144647035,-0.03157688634028875
31.063259934494074,-8.59902475866315,-8.752745644955448,3.814823035251996,-16.153124533253393,-0.5044588070692758,-8.125468331486656,-12.22716741370446,5.853147207362926,-10.029183290617791,-8.665782842706475,5.119116870256096,-0.7881738698906321,-1.835178303462008,3.5514652112149374,-1.3433620166826628,8.984528302584314,-0.6537565441267049,3.0632375892946655,0.5251230638620001,-2.8489416142354655,0.8827178352539433,3.136861427306152,1.0886275570329922,-0.6286578981924944,-0.1852409404096142,-1.5327314445285587,-1.887830585830887,0.2650322050343514,-1.300569663659693,-0.1504903402400186,-0.4605399212276722,0.9629134714826165,-1.1400100466200989,0.017249877003079596,0.6892772809359695,0.9819779252624978,-0.22172604241849392,1.7262836517877362,1.148928197903039,-0.2754438296479311,-1.4570256070431404,0.442587592025018,-0.5053508498594618,-0.6365747849616458,-0.012824725601426092,-0.21952469288123969,-0.2930879925901022,-0.2329543860627453,-0.48483976224330333
27.66949104593856,-5.829885634470111,-3.6372145679062724,-2.2587431207811224,-2.655895063918933,2.1334258482948503,0.3786013731940874,3.041326505287655,1.3589495287939277,-2.7793111726691193,3.109936781816921,-0.07101525514744995,-2.3143822826802847,-3.87668194304391,-0.8471590246022943,-2.7342126688771615,4.569205273474178,-0.051569758962488596,2.3458788145357303,1.5463885719546393,3.950107427867762,1.1916609489253407,-3.900658994939736,-0.7008686204117819,4.468246960695178,-2.6573163555070916,7.052460747329617,0.3956401795904307,-7.523905883468489,9.030164627459843,-2.250429683381518,0.08521776658617403,0.7961207636130003,6.158208926368454,3.0642735455560635,0.5008286513613242,-2.0648137887142215,1.7438939073249782,-1.5725257113086455,-3.3999772685887852,-2.3012746488927074,-1.3586655739857612,-1.389620670353921,-0.5638496228138445,0.4444656158823008,0.3430878189924562,-1.1910420682906513,1.3912884073803407,-0.8882046499996663,-0.5727762388482518
31.577398969172258,31.9128098065941,-12.408369679955888,0.9399534902738498,3.28948589818216,-3.940224458536688,1.1622774757057235,0.18438408402681228,2.820692300380188,2.9939134660803384,2.052213717353062,-0.5924666094062726,-9.63637545167275,2.4255769606892272,-4.60952508011529,-6.079958673514724,4.158301457951766,5.47361647291912,-6.585556531920647,2.391661362096379,-2.016035995422562,3.749703145679823,-0.46830405006669373,12.616416058329376,6.911109111703019,3.7667115417205057,-1.5046142062022265,-1.5486053088352456,0.060786193767469396,-3.4861273231128864,1.0812335712519447,-2.532498944949228,-0.7714282819414671,0.6717054343254872,-0.6733494094622918,-0.332581644834795,2.9689181239192965,-1.0040466701449127,-1.4026142929887648,-3.0009790304172554,-2.709813167493694,-2.420666896792395,1.7707365335477994,0.9484813838659424,0.09640676553189581,-0.6954523779899757,-2.0840478597206658,-1.5389048434979005,2.4147903441408713,-0.0535063165539523
27.03181328810466,-3.909436120679015,1.2391278578512546,0.11605711018845996,-0.5893777865424094,5.490005114480588,1.5145860125178718,-1.1496386843323014,-2.6625760405814987,-3.760091408507762,0.6536492838067579,-6.214270662481327,-9.816445884355785,8.83622791423005,0.01936914789186126,8.0729219724815,-1.765865349897774,1.399495526436759,5.891327286493156,3.228820223252634,-7.7346239482549315,-0.3679228234990599,-3.1309899425639323,-1.8840328084524276,-1.9877225039304707,2.3048042482074558,-0.08079352743977923,-3.850584171630313,-2.668526657892828,1.3614003852012067,-2.2427370520944354,-1.7353421031256582,-2.975128912913246,-0.9879406084298581,-0.3191100372619226,-0.3653364891673158,0.46636058180396045,2.4507734703708373,-0.7910714024785332,-1.8098031079784491,-0.8694329205990381,-0.23478755790688524,-1.117020936623701,-1.5239703554262483,-3.036082633988366,0.9381940636639298,0.8958668667475385,1.183556792410873,0.5398841690465105,-0.18874028842832724
